0,8,0.0065
1,0,0.0686
2,0,0.3606
3,0,1.2637
4,2,3.3213
5,3,6.9830
6,7,12.2347
7,8,18.3739
8,23,24.1445
9,36,28.2021
10,29,29.6475
11,35,28.3335
12,25,24.8214
13,24,20.0719
14,17,15.0718
15,11,10.5628
16,5,6.9401
17,3,4.2916
18,3,2.5064
19,1,1.3868
