0,8,0.0529
1,1,0.4451
2,7,1.8740
3,4,5.2602
4,12,11.0739
5,17,18.6502
6,22,26.1751
7,34,31.4880
8,24,33.1444
9,23,31.0115
10,22,26.1142
11,15,19.9912
12,19,14.0286
13,7,9.0871
14,9,5.4658
15,7,3.0684
16,4,1.6149
17,1,0.7999
18,2,0.3742
19,1,0.1659
20,0,0.0698
21,1,0.0280
