0,81,37.0136
1,74,94.8474
2,110,121.5233
3,81,103.8011
4,66,66.4976
5,31,34.0800
6,14,14.5550
7,10,5.3282
8,6,1.7067
9,2,0.4859
10,1,0.1245
11,4,0.0290
